start,end,cost,path sequence
1,4394,inf
1,4415,inf
1,4416,inf
1,4436,inf
1,4441,inf
1,4442,inf
1,4443,inf
1,4445,inf
1,4456,inf
1,4474,inf
1,4478,inf
1,4491,inf
1,4494,inf
1,4495,inf
1,4503,inf
1,4507,inf
1,4509,inf
1,4511,inf
1,4528,inf
1,4530,inf
1,4531,inf
1,4532,inf
1,4533,inf
1,4534,inf
1,4536,inf
1,4538,inf
1,4539,inf
1,4545,inf
1,4548,inf
1,4550,inf
1,4553,inf
1,4554,inf
1,4555,inf
1,4579,inf
1,4580,inf
1,4587,inf
1,4591,inf
1,4595,inf
1,4597,inf
1,4600,inf
1,4601,inf
1,4603,inf
1,4605,inf
1,4610,inf
1,4611,inf
1,4612,inf
1,4623,inf
1,4626,inf
1,4628,inf
1,4629,inf
1,4635,inf
1,4636,inf
1,4637,inf
1,4638,inf
1,4641,inf
1,4642,inf
1,4643,inf
1,4656,inf
1,4657,inf
1,4658,inf
1,4660,inf
1,4665,inf
1,4666,inf
1,4677,inf
1,4678,inf
1,4703,inf
1,4715,inf
1,4716,inf
1,4717,inf
1,4719,inf
1,4721,inf
1,4730,inf
1,4765,inf
1,4777,inf
1,4791,inf
1,4792,inf
1,4793,inf
1,4808,inf
1,4809,inf
1,4822,inf
1,4823,inf
1,4826,inf
1,4836,inf
1,4843,inf
1,4849,inf
1,4850,inf
1,4870,inf
1,4871,inf
1,4872,inf
1,4874,inf
1,4875,inf
1,4878,inf
1,4879,inf
1,4885,inf
1,4890,inf
1,4891,inf
1,4892,inf
1,4893,inf
1,4897,inf
1,4916,inf
1,4921,inf
1,4922,inf
1,4936,inf
1,4937,inf
1,4946,inf
1,4949,inf
1,4950,inf
1,4963,inf
1,4966,inf
1,4967,inf
1,4968,inf
1,4974,inf
1,4975,inf
1,4976,inf
1,4982,inf
1,4983,inf
1,4984,inf
1,4993,inf
1,4995,inf
1,5003,inf
1,5022,inf
1,5028,inf
1,5030,inf
1,5043,inf
1,5046,inf
1,5051,inf
1,5070,inf
1,5073,inf
1,5074,inf
1,5082,inf
1,5089,inf
1,5090,inf
1,5096,inf
1,5105,inf
1,5126,inf
1,5128,inf
1,5129,inf
1,5130,inf
1,5131,inf
1,5144,inf
1,5145,inf
1,5146,inf
1,5148,inf
1,5154,inf
1,5161,inf
1,5162,inf
1,5163,inf
1,5164,inf
1,5165,inf
1,5166,inf
1,5167,inf
1,5169,inf
1,5176,inf
1,5186,inf
1,5189,inf
1,5190,inf
1,5191,inf
1,5193,inf
1,5195,inf
1,5196,inf
1,5202,inf
1,5203,inf
1,5209,inf
1,5210,inf
1,5211,inf
1,5212,inf
1,5214,inf
1,5238,inf
1,5243,inf
1,5247,inf
1,5248,inf
1,5250,inf
1,5254,inf
1,5255,inf
1,5270,inf
1,5271,inf
1,5272,inf
1,5274,inf
1,5275,inf
1,5276,inf
1,5282,inf
1,5288,inf
1,5289,inf
1,5290,inf
1,5295,inf
1,5300,inf
1,5301,inf
1,5302,inf
1,5303,inf
1,5304,inf
1,5305,inf
1,5313,inf
1,5318,inf
1,5322,inf
1,5335,inf
1,5336,inf
1,5337,inf
1,5366,inf
1,5375,inf
1,5405,inf
1,5414,inf
1,5415,inf
1,5418,inf
1,5424,inf
1,5434,inf
1,5436,inf
1,5437,inf
1,5438,inf
1,5439,inf
1,5443,inf
1,5459,inf
1,5460,inf
1,5461,inf
1,5465,inf
1,5467,inf
1,5468,inf
1,5469,inf
1,5471,inf
1,5475,inf
1,5476,inf
1,5479,inf
1,5480,inf
1,5482,inf
1,5483,inf
1,5484,inf
1,5487,inf
1,5491,inf
1,5492,inf
1,5493,inf
1,5494,inf
1,5495,inf
1,5498,inf
1,5505,inf
1,5506,inf
1,5507,inf
1,5509,inf
1,5514,inf
1,5519,inf
1,5520,inf
1,5538,inf
1,5540,inf
1,5544,inf
1,5548,inf
1,5553,inf
1,5556,inf
1,5591,inf
1,5604,inf
1,5617,inf
1,5638,inf
1,5641,inf
1,5653,inf
1,5655,inf
1,5672,inf
1,5673,inf
1,5677,inf
1,5678,inf
1,5683,inf
1,5691,inf
1,5692,inf
1,5698,inf
1,5700,inf
1,5703,inf
1,5706,inf
1,5708,inf
1,5717,inf
1,5718,inf
1,5722,inf
1,5732,inf
1,5737,inf
1,5740,inf
1,5741,inf
1,5742,inf
1,5743,inf
1,5744,inf
1,5748,inf
1,5752,inf
1,5875,inf
1,5883,inf
1,5894,inf
1,5911,inf
1,5913,inf
1,5914,inf
1,5915,inf
1,5917,inf
1,5918,inf
1,5921,inf
1,5924,inf
1,5937,inf
1,5945,inf
1,5951,inf
1,5952,inf
1,5962,inf
1,5965,inf
1,5966,inf
1,5983,inf
1,5984,inf
1,5989,inf
1,5990,inf
1,5996,inf
1,6001,inf
1,6002,inf
1,6024,inf
1,6050,inf
1,6051,inf
1,6075,inf
1,6077,inf
1,6078,inf
1,6080,inf
1,6081,inf
1,6088,inf
1,6093,inf
1,6094,inf
1,6097,inf
1,6101,inf
1,6108,inf
1,6120,inf
1,6125,inf
1,6128,inf
1,6132,inf
1,6134,inf
1,6135,inf
1,6138,inf
1,6139,inf
1,6146,inf
1,6147,inf
1,6159,inf
1,6163,inf
1,6189,inf
1,6190,inf
1,6191,inf
1,6193,inf
1,6194,inf
1,6195,inf
1,6196,inf
1,6197,inf
1,6198,inf
1,6199,inf
1,6200,inf
1,6201,inf
1,6202,inf
1,6203,inf
1,6204,inf
1,6205,inf
1,6207,inf
1,6209,inf
1,6210,inf
1,6211,inf
1,6218,inf
1,6219,inf
1,6224,inf
1,6228,inf
1,6237,inf
1,6238,inf
1,6240,inf
1,6241,inf
1,6246,inf
1,6252,inf
1,6253,inf
1,6259,inf
1,6261,inf
1,6262,inf
1,6263,inf
1,6264,inf
1,6266,inf
1,6267,inf
1,6277,inf
1,6278,inf
1,6281,inf
1,6285,inf
1,6288,inf
1,6289,inf
1,6316,inf
1,6318,inf
1,6320,inf
1,6340,inf
1,6347,inf
1,6363,inf
1,6364,inf
1,6372,inf
1,6376,inf
1,6377,inf
1,6378,inf
1,6381,inf
1,6382,inf
1,6403,inf
1,6407,inf
1,6411,inf
1,6415,inf
1,6416,inf
1,6424,inf
1,6429,inf
1,6433,inf
1,6435,inf
1,6436,inf
1,6440,inf
1,6441,inf
1,6442,inf
1,6443,inf
1,6464,inf
1,6465,inf
1,6468,inf
1,6469,inf
1,6472,inf
1,6474,inf
1,6476,inf
1,6490,inf
1,6505,inf
1,6506,inf
1,6507,inf
1,6508,inf
1,6509,inf
1,6510,inf
1,6514,inf
1,6519,inf
1,6524,inf
1,6526,inf
1,6528,inf
1,6529,inf
1,6533,inf
1,6546,inf
1,6547,inf
1,6553,inf
1,6558,inf
1,6560,inf
1,6563,inf
1,6592,inf
1,6602,inf
1,6609,inf
1,6610,inf
1,6613,inf
1,6621,inf
1,6622,inf
1,6623,inf
1,6626,inf
1,6627,inf
1,6630,inf
1,6631,inf
1,6632,inf
1,6635,inf
1,6636,inf
1,6638,inf
1,6640,inf
1,6648,inf
1,6652,inf
1,6656,inf
1,6658,inf
1,6660,inf
1,6665,inf
1,6668,inf
1,6674,inf
1,6675,inf
1,6679,inf
1,6681,inf
1,6684,inf
1,6688,inf
1,6691,inf
1,6695,inf
1,6700,inf
1,6703,inf
1,6704,inf
1,6719,inf
1,6720,inf
1,6723,inf
1,6724,inf
1,6730,inf
1,6731,inf
1,6737,inf
1,6746,inf
1,6748,inf
1,6749,inf
1,6758,inf
1,6760,inf
1,6761,inf
1,6771,inf
1,6775,inf
1,6776,inf
1,6778,inf
1,6779,inf
1,6786,inf
1,6794,inf
1,6804,inf
1,6809,inf
1,6818,inf
1,6820,inf
1,6832,inf
1,6836,inf
1,6838,inf
1,6841,inf
1,6876,inf
1,6890,inf
1,6898,inf
1,6900,inf
1,6902,inf
1,6904,inf
1,6915,inf
1,6916,inf
1,6918,inf
1,6919,inf
1,6921,inf
1,6922,inf
1,6929,inf
1,6932,inf
1,6946,inf
1,6953,inf
1,6958,inf
1,6959,inf
1,6960,inf
1,6968,inf
1,6969,inf
1,6985,inf
1,6989,inf
1,6990,inf
1,6991,inf
1,6992,inf
1,6996,inf
1,7002,inf
1,7037,inf
1,7078,inf
1,7079,inf
1,7081,inf
1,7082,inf
1,7089,inf
1,7092,inf
1,7097,inf
1,7098,inf
1,7099,inf
1,7105,inf
1,7119,inf
1,7132,inf
1,7134,inf
1,7136,inf
1,7151,inf
1,7171,inf
1,7172,inf
1,7177,inf
1,7178,inf
1,7183,inf
1,7194,inf
1,7200,inf
1,7207,inf
1,7212,inf
1,7213,inf
1,7217,inf
1,7221,inf
1,7245,inf
1,7250,inf
1,7251,inf
1,7257,inf
1,7263,inf
1,7265,inf
1,7268,inf
1,7269,inf
1,7285,inf
1,7297,inf
1,7300,inf
1,7303,inf
1,7308,inf
1,7322,inf
1,7343,inf
1,7369,inf
1,7370,inf
1,7397,inf
1,7404,inf
1,7425,inf
1,7428,inf
1,7431,inf
1,7442,inf
1,7444,inf
1,7445,inf
1,7447,inf
1,7448,inf
1,7449,inf
1,7450,inf
1,7452,inf
1,7455,inf
1,7456,inf
1,7463,inf
1,7466,inf
1,7467,inf
1,7469,inf
1,7471,inf
1,7473,inf
1,7493,inf
1,7495,inf
1,7503,inf
1,7517,inf
1,7529,inf
1,7530,inf
1,7531,inf
1,7532,inf
1,7541,inf
1,7542,inf
1,7543,inf
1,7547,inf
1,7549,inf
1,7550,inf
1,7552,inf
1,7553,inf
1,7554,inf
1,7556,inf
1,7557,inf
1,7564,inf
1,7568,inf
1,7573,inf
1,7579,inf
1,7585,inf
1,7586,inf
1,7588,inf
1,7593,inf
1,7594,inf
1,7597,inf
1,7598,inf
1,7599,inf
1,7600,inf
1,7601,inf
1,7602,inf
1,7603,inf
1,7604,inf
1,7605,inf
1,7606,inf
1,7607,inf
1,7608,inf
1,7609,inf
1,7612,inf
1,7614,inf
1,7615,inf
1,7616,inf
1,7617,inf
1,7618,inf
1,7619,inf
1,7620,inf
1,7621,inf
1,7622,inf
1,7623,inf
1,7628,inf
1,7629,inf
1,7632,inf
1,7634,inf
1,7636,inf
1,7637,inf
1,7641,inf
1,7645,inf
1,7655,inf
1,7665,inf
1,7667,inf
1,7668,inf
1,7670,inf
1,7671,inf
1,7672,inf
1,7673,inf
1,7674,inf
1,7681,inf
1,7682,inf
1,7684,inf
1,7694,inf
1,7695,inf
1,7696,inf
1,7697,inf
1,7708,inf
1,7709,inf
1,7711,inf
1,7720,inf
1,7724,inf
1,7740,inf
1,7744,inf
1,7746,inf
1,7759,inf
1,7760,inf
1,7766,inf
1,7768,inf
1,7773,inf
1,7774,inf
1,7783,inf
1,7785,inf
1,7786,inf
1,7787,inf
1,7794,inf
1,7795,inf
1,7798,inf
1,7799,inf
1,7805,inf
1,7819,inf
1,7821,inf
1,7827,inf
1,7855,inf
1,7856,inf
1,7858,inf
1,7860,inf
1,7861,inf
1,7865,inf
1,7877,inf
1,7878,inf
1,7879,inf
1,7880,inf
1,7883,inf
1,7890,inf
1,7891,inf
1,7897,inf
1,7899,inf
1,7906,inf
1,7907,inf
1,7909,inf
1,7911,inf
1,7913,inf
1,7914,inf
1,7915,inf
1,7923,inf
1,7931,inf
1,7951,inf
1,7966,inf
1,7967,inf
1,7973,inf
1,7974,inf
1,7984,inf
1,7992,inf
1,7998,inf
1,7999,inf
1,8020,inf
1,8021,inf
1,8027,inf
1,8028,inf
1,8029,inf
1,8030,inf
1,8031,inf
1,8044,inf
1,8047,inf
1,8048,inf
1,8052,inf
1,8053,inf
1,8054,inf
1,8059,inf
1,8065,inf
1,8068,inf
1,8070,inf
1,8072,inf
1,8073,inf
1,8076,inf
1,8088,inf
1,8097,inf
1,8110,inf
1,8145,inf
1,8147,inf
1,8149,inf
1,8163,inf
1,8164,inf
1,8165,inf
1,8171,inf
1,8174,inf
1,8176,inf
1,8184,inf
1,8185,inf
1,8186,inf
1,8193,inf
1,8194,inf
1,8200,inf
1,8206,inf
1,8213,inf
1,8215,inf
1,8216,inf
1,8222,inf
1,8223,inf
1,8225,inf
1,8228,inf
1,8231,inf
1,8234,inf
1,8236,inf
1,8237,inf
1,8248,inf
1,8267,inf
1,8272,inf
1,8273,inf
1,8275,inf
1,8280,inf
1,8281,inf
1,8282,inf
1,8283,inf
1,8287,inf
1,8298,inf
1,8299,inf
1,8301,inf
1,8302,inf
1,8320,inf
1,8321,inf
1,8322,inf
1,8332,inf
1,8345,inf
1,8346,inf
1,8348,inf
1,8350,inf
1,8362,inf
1,8363,inf
1,8369,inf
1,8373,inf
1,8374,inf
1,8378,inf
1,8379,inf
1,8381,inf
1,8383,inf
1,8385,inf
1,8386,inf
1,8401,inf
1,8402,inf
1,8412,inf
1,8415,inf
1,8416,inf
1,8421,inf
1,8423,inf
1,8424,inf
1,8426,inf
1,8427,inf
1,8428,inf
1,8429,inf
1,8430,inf
1,8438,inf
1,8439,inf
1,8440,inf
1,8441,inf
1,8451,inf
1,8457,inf
1,8460,inf
1,8464,inf
1,8465,inf
1,8471,inf
1,8476,inf
1,8477,inf
1,8478,inf
1,8479,inf
1,8480,inf
1,8495,inf
1,8496,inf
1,8504,inf
1,8505,inf
1,8506,inf
1,8509,inf
1,8512,inf
1,8515,inf
1,8516,inf
1,8518,inf
1,8528,inf
1,8534,inf
1,8535,inf
1,8536,inf
1,8550,inf
1,8552,inf
1,8554,inf
1,8557,inf
1,8558,inf
1,8560,inf
1,8569,inf
1,8573,inf
1,8574,inf
1,8580,inf
1,8586,inf
1,8587,inf
1,8592,inf
1,8593,inf
1,8594,inf
1,8596,inf
1,8598,inf
1,8602,inf
1,8605,inf
1,8614,inf
1,8616,inf
1,8621,inf
1,8622,inf
1,8623,inf
1,8624,inf
1,8625,inf
1,8626,inf
1,8633,inf
1,8635,inf
1,8640,inf
1,8642,inf
1,8643,inf
1,8655,inf
1,8656,inf
1,8657,inf
1,8682,inf
1,8683,inf
1,8684,inf
1,8703,inf
1,8705,inf
1,8706,inf
1,8710,inf
1,8718,inf
1,8720,inf
1,8721,inf
1,8732,inf
1,8736,inf
1,8737,inf
1,8739,inf
1,8743,inf
1,8745,inf
1,8752,inf
1,8754,inf
1,8756,inf
1,8761,inf
1,8765,inf
1,8779,inf
1,8785,inf
1,8786,inf
1,8789,inf
1,8791,inf
1,8793,inf
1,8794,inf
1,8795,inf
1,8796,inf
1,8797,inf
1,8818,inf
1,8819,inf
1,8826,inf
1,8827,inf
1,8835,inf
1,8838,inf
1,8840,inf
1,8844,inf
1,8845,inf
1,8847,inf
1,8848,inf
1,8849,inf
1,8854,inf
1,8861,inf
1,8862,inf
1,8868,inf
1,8871,inf
1,8872,inf
1,8873,inf
1,8878,inf
1,8879,inf
1,8884,inf
1,8885,inf
1,8886,inf
1,8887,inf
1,8888,inf
1,8891,inf
1,8892,inf
1,8897,inf
1,8899,inf
1,8904,inf
1,8907,inf
1,8908,inf
1,8909,inf
1,8911,inf
1,8914,inf
1,8926,inf
1,8927,inf
1,8930,inf
1,8932,inf
1,8938,inf
1,8946,inf
1,8947,inf
1,8948,inf
1,8950,inf
1,8951,inf
1,8952,inf
1,8953,inf
1,8960,inf
1,8962,inf
1,8963,inf
1,8964,inf
1,8975,inf
1,8991,inf
1,8996,inf
1,9003,inf
1,9029,inf
1,9030,inf
1,9036,inf
1,9037,inf
1,9042,inf
1,9044,inf
1,9050,inf
1,9053,inf
1,9096,inf
1,9097,inf
1,9098,inf
1,9099,inf
1,9102,inf
1,9103,inf
1,9105,inf
1,9107,inf
1,9108,inf
1,9109,inf
1,9111,inf
1,9112,inf
1,9117,inf
1,9125,inf
1,9129,inf
1,9137,inf
1,9139,inf
1,9140,inf
1,9141,inf
1,9143,inf
1,9154,inf
1,9155,inf
1,9157,inf
1,9159,inf
1,9161,inf
1,9164,inf
1,9165,inf
1,9166,inf
1,9167,inf
1,9168,inf
1,9169,inf
1,9170,inf
1,9179,inf
1,9183,inf
1,9189,inf
1,9191,inf
1,9193,inf
1,9194,inf
1,9199,inf
1,9209,inf
1,9211,inf
1,9213,inf
1,9214,inf
1,9215,inf
1,9216,inf
1,9217,inf
1,9219,inf
1,9229,inf
1,9236,inf
1,9254,inf
1,9255,inf
1,9275,inf
1,9276,inf
1,9277,inf
1,9286,inf
1,9298,inf
1,9311,inf
1,9320,inf
1,9321,inf
1,9322,inf
1,9324,inf
1,9333,inf
1,9336,inf
1,9340,inf
1,9342,inf
1,9344,inf
1,9345,inf
1,9349,inf
1,9350,inf
1,9351,inf
1,9361,inf
1,9362,inf
1,9365,inf
1,9366,inf
1,9369,inf
1,9371,inf
1,9376,inf
1,9380,inf
1,9383,inf
1,9391,inf
1,9392,inf
1,9396,inf
1,9397,inf
1,9398,inf
1,9399,inf
1,9406,inf
1,9408,inf
1,9410,inf
1,9413,inf
1,9416,inf
1,9423,inf
1,9426,inf
1,9427,inf
1,9439,inf
1,9440,inf
1,9441,inf
1,9442,inf
1,9444,inf
1,9445,inf
1,9462,inf
1,9464,inf
1,9465,inf
1,9466,inf
1,9471,inf
1,9472,inf
1,9473,inf
1,9474,inf
1,9478,inf
1,9479,inf
1,9480,inf
1,9485,inf
1,9486,inf
1,9489,inf
1,9496,inf
1,9498,inf
1,9512,inf
1,9516,inf
1,9518,inf
1,9522,inf
1,9523,inf
1,9529,inf
1,9532,inf
1,9534,inf
1,9547,inf
1,9548,inf
1,9588,inf
1,9595,inf
1,9619,inf
1,9622,inf
1,9654,inf
1,9655,inf
1,9663,inf
1,9666,inf
1,9668,inf
1,9693,inf
1,9697,inf
1,9764,inf
1,9765,inf
1,9766,inf
1,9767,inf
1,9768,inf
1,9772,inf
1,9773,inf
1,9774,inf
1,9775,inf
1,9776,inf
1,9777,inf
1,9778,inf
1,9779,inf
1,9780,inf
1,9781,inf
1,9782,inf
1,9783,inf
1,9784,inf
1,9785,inf
1,9786,inf
1,9787,inf
1,9788,inf
1,9789,inf
1,9790,inf
1,9791,inf
1,9792,inf
1,9793,inf
1,9794,inf
1,9795,inf
1,9796,inf
1,9797,inf
1,9798,inf
1,9799,inf
1,9800,inf
1,9801,inf
1,9807,inf
1,9810,inf
1,9811,inf
1,9812,inf
1,9813,inf
1,9814,inf
1,9815,inf
1,9816,inf
1,9817,inf
1,9821,inf
1,9823,inf
1,9840,inf
1,9855,inf
1,9856,inf
1,9857,inf
1,9858,inf
1,9870,inf
1,9880,inf
1,9881,inf
1,9882,inf
1,9883,inf
1,9885,inf
1,9888,inf
1,9889,inf
1,9890,inf
1,9891,inf
1,9893,inf
1,9894,inf
1,9895,inf
1,9896,inf
1,9897,inf
1,9898,inf
1,9899,inf
1,9908,inf
1,9909,inf
1,9911,inf
1,9913,inf
1,9914,inf
1,9915,inf
1,9916,inf
1,9918,inf
1,9919,inf
1,9921,inf
1,9922,inf
1,9923,inf
1,9924,inf
1,9925,inf
1,9926,inf
1,9948,inf
1,9951,inf
1,9952,inf
1,9969,inf
1,9974,inf
1,9975,inf
1,9978,inf
1,9981,inf
1,9986,inf
1,9987,inf
1,9991,inf
1,9992,inf
1,9993,inf
1,9994,inf
1,9998,inf
1,9999,inf
1,10000,inf
1,10012,inf
1,10014,inf
1,10017,inf
1,10021,inf
1,10024,inf
1,10026,inf
1,10028,inf
1,10029,inf
1,10030,inf
1,10031,inf
1,10032,inf
1,10039,inf
1,10042,inf
1,10043,inf
1,10046,inf
1,10047,inf
1,10054,inf
1,10061,inf
1,10063,inf
